date,open,high,low,close,volume
2016-08-25,14.874,14.92,14.718,14.7307,26437785.000000022
2016-08-26,14.8093,14.857,14.588,14.666,33584880.00000003
2016-08-29,14.6767,14.6933,14.3333,14.3467,48995010.000000045
2016-08-30,14.4073,14.4073,14.0347,14.0893,47532930.00000004
2016-08-31,14.0287,14.1733,13.91,14.134,49148220.000000045
2016-09-01,13.934,14.0733,13.3667,13.3847,119147070.0000001
2016-09-02,13.4887,13.5467,13.08,13.1853,89661195.00000007
2016-09-06,13.268,13.55,13.2667,13.522,65858580.00000005
2016-09-07,13.7,13.7665,13.3807,13.4473,54613845.000000045
2016-09-08,13.3033,13.326,13.0907,13.1573,50669190.000000045
2016-09-09,13.2727,13.328,12.9133,12.9647,56354880.000000045
2016-09-12,13.0,13.4246,12.94,13.22,55727415.000000045
2016-09-13,13.1373,13.2327,12.8967,13.07,53840685.000000045
2016-09-14,13.05,13.195,12.9904,13.094,33888465.00000003
2016-09-15,13.0993,13.5013,13.0933,13.3613,46276725.00000004
2016-09-16,13.3613,13.7133,13.2667,13.6933,46617120.00000004
2016-09-19,13.8,13.962,13.6667,13.756,34492470.00000003
2016-09-20,13.79,13.85,13.594,13.6427,36157320.00000003
2016-09-21,13.758,13.8,13.4373,13.6813,39502545.00000003
2016-09-22,13.76,13.8187,13.5333,13.762,35743530.00000003
2016-09-23,13.7327,14.012,13.7113,13.83,43578435.00000004
2016-09-26,13.7667,14.0667,13.7667,13.9327,35915370.00000003
2016-09-27,13.9767,13.9988,13.6406,13.7207,50597700.000000045
2016-09-28,13.834,13.8833,13.684,13.7513,31325610.000000022
2016-09-29,13.7067,13.822,13.372,13.38,40905435.00000004
2016-09-30,13.4807,13.6653,13.3033,13.602,38794095.00000003
2016-10-03,14.1533,14.3779,13.8833,14.2467,89998380.00000007
2016-10-04,14.2067,14.2213,13.9213,14.094,53122215.000000045
2016-10-05,14.1493,14.21,13.8747,13.8973,28163010.000000022
2016-10-06,13.4973,13.614,13.3473,13.4,70551030.00000006
2016-10-07,13.4,13.4213,13.0533,13.1073,52395270.000000045
2016-10-10,13.4233,13.6093,13.3107,13.3967,49744455.000000045
2016-10-11,13.4567,13.48,13.2207,13.34,34926330.00000003
2016-10-12,13.3967,13.592,13.3613,13.434,29560335.000000022
2016-10-13,13.3667,13.393,13.1367,13.3493,37431195.00000003
2016-10-14,13.3773,13.4287,13.0867,13.1007,64047750.00000005
2016-10-17,13.1367,13.226,12.8,12.9307,68311200.00000006
2016-10-18,13.066,13.298,12.884,13.2733,85207125.00000007
2016-10-19,13.316,13.7773,13.204,13.5707,104867745.00000007
2016-10-20,13.4747,13.5333,13.1367,13.2733,76093155.00000006
2016-10-21,13.24,13.438,13.1607,13.3393,44151030.00000004
2016-10-24,13.4,13.5963,13.35,13.5173,41273430.00000004
2016-10-25,13.5267,13.646,13.4133,13.4893,36675210.00000003
2016-10-26,13.4,13.546,13.34,13.4827,84492615.00000007
2016-10-27,14.0893,14.2467,13.4433,13.6007,196406160.00000015
2016-10-28,13.6,13.688,13.322,13.3313,64202115.00000005
2016-10-31,13.4993,13.4993,13.054,13.182,70384095.00000006
2016-11-01,13.2027,13.2333,12.5403,12.7193,105900540.00000007
2016-11-02,12.67,12.8463,12.5003,12.5347,63800730.00000005
2016-11-03,12.6,12.7647,12.4693,12.4947,39795345.00000004
2016-11-04,12.6,12.8973,12.3973,12.704,77190645.00000006
2016-11-07,12.906,12.9527,12.67,12.8807,58051680.00000005
2016-11-08,12.9193,13.166,12.7507,12.996,49013700.000000045
2016-11-09,12.4583,12.8,12.2633,12.6707,122595975.0000001
2016-11-10,12.7367,12.774,12.028,12.3567,101255115.00000007
2016-11-11,12.2827,12.592,12.2,12.5707,59827560.00000005
2016-11-14,12.5333,12.55,11.8793,12.0967,98283075.00000007
2016-11-15,12.1853,12.4287,12.1367,12.2513,58530270.00000005
2016-11-16,12.1767,12.3153,12.0807,12.262,51516555.000000045
2016-11-17,12.2327,12.6327,12.1407,12.5773,73306005.00000006
2016-11-18,12.71,12.8667,12.3333,12.3347,78155205.00000006
2016-11-21,12.336,12.5927,12.294,12.3013,65415645.00000005
2016-11-22,12.3893,12.7647,12.2473,12.7447,84050415.00000007
2016-11-23,12.7073,13.0429,12.6,12.876,73378395.00000006
2016-11-25,12.9093,13.1491,12.9093,13.11,35491470.00000003
2016-11-28,13.032,13.29,12.97,13.0747,67937730.00000006
2016-11-29,13.0373,13.1153,12.6333,12.638,66588840.00000006
2016-11-30,12.7333,12.7927,12.5,12.6267,53206560.000000045
2016-12-01,12.55,12.5687,12.0667,12.1253,76896015.00000006
2016-12-02,12.192,12.3253,12.0,12.098,60634860.00000005
2016-12-05,12.1673,12.5927,12.1673,12.4533,61083585.00000005
2016-12-06,12.368,12.4387,12.1788,12.39,50874330.000000045
2016-12-07,12.41,12.8933,12.3333,12.8767,81927765.00000007
2016-12-08,12.8033,12.8333,12.636,12.8193,47912220.00000004
2016-12-09,12.7247,12.9224,12.7207,12.812,40837575.00000004
2016-12-12,12.8533,12.9613,12.736,12.8287,36583140.00000003
2016-12-13,12.8787,13.4187,12.8667,13.21,102358260.00000007
2016-12-14,13.2493,13.5333,13.1173,13.246,62263905.00000005
2016-12-15,13.2273,13.3827,13.1593,13.172,48293505.00000004
2016-12-16,13.2053,13.506,13.1733,13.4993,56953335.000000045
2016-12-19,13.4993,13.63,13.3227,13.5153,52321065.000000045
2016-12-20,13.5367,13.9333,13.5,13.9193,70336065.00000006
2016-12-21,13.8967,14.1487,13.8273,13.8467,78114330.00000006
2016-12-22,13.8813,13.9993,13.7667,13.8967,46666620.00000004
2016-12-23,13.8667,14.23,13.8473,14.2227,70056960.00000006
2016-12-27,14.3253,14.8167,14.2947,14.6353,88735980.00000007
2016-12-28,14.7687,14.92,14.48,14.6493,56736840.000000045
2016-12-29,14.5707,14.6133,14.2748,14.312,60674520.00000005
2016-12-30,14.42,14.5,14.112,14.246,69639300.00000006
2017-01-03,14.324,14.6887,14.064,14.466,88848810.00000007
2017-01-04,14.3167,15.2,14.2873,15.1327,168202065.00000015
2017-01-05,15.0947,15.1653,14.7967,15.1167,88675425.00000007
2017-01-06,15.1287,15.354,15.03,15.2673,82918395.00000007
2017-01-09,15.2647,15.4613,15.2,15.4187,59692260.00000005
2017-01-10,15.4667,15.4667,15.126,15.3247,54899325.000000045
2017-01-11,15.2713,15.332,15.112,15.3153,54762375.000000045
2017-01-12,15.2707,15.38,15.0387,15.306,56853435.000000045
2017-01-13,15.3333,15.8567,15.306,15.85,91394400.00000007
2017-01-17,15.78,15.9973,15.6247,15.7053,69262830.00000006
2017-01-18,15.7767,15.9807,15.7053,15.8907,56534505.000000045
2017-01-19,16.4833,16.5787,16.05,16.2507,115984545.0000001
2017-01-20,16.364,16.4,16.2007,16.3153,63064125.00000005
2017-01-23,16.39,16.726,16.3667,16.5947,93944070.00000007
2017-01-24,16.6667,16.9867,16.6433,16.974,74481765.00000006
2017-01-25,17.154,17.2307,16.7867,16.9647,77195415.00000006
2017-01-26,16.9527,17.0493,16.7167,16.834,47281845.00000004
2017-01-27,16.7587,16.8667,16.568,16.8633,47495040.00000004
2017-01-30,16.8353,17.0193,16.4733,16.7087,57016110.000000045
2017-01-31,16.616,17.0593,16.5133,16.7953,61741560.00000005
2017-02-01,16.87,16.88,16.6033,16.616,59382435.00000005
2017-02-02,16.556,16.828,16.514,16.77,37496625.00000003
2017-02-03,16.794,16.8119,16.6453,16.7553,32800845.000000022
2017-02-06,16.7333,17.188,16.7087,17.1847,53437755.000000045
2017-02-07,17.2127,17.3333,17.0947,17.1653,63671625.00000005
2017-02-08,17.1567,17.5573,17.08,17.472,58995210.00000005
2017-02-09,17.75,18.0787,17.7433,17.9467,117303330.0000001
2017-02-10,17.986,18.0633,17.7407,17.9487,54296085.000000045
2017-02-13,18.0493,18.7193,18.034,18.7067,105444075.00000007
2017-02-14,18.602,19.1593,18.574,18.732,110178360.00000007
2017-02-15,18.6667,18.816,18.4293,18.6507,74217840.00000006
2017-02-16,18.5067,18.6667,17.9,17.93,106159830.00000007
2017-02-17,17.72,18.1927,17.61,18.1487,93857235.00000007
2017-02-21,18.3633,18.76,18.2673,18.4927,85151205.00000007
2017-02-22,18.6873,18.8967,18.1733,18.234,131324625.0000001
2017-02-23,17.6,17.644,17.0373,17.066,223728735.00000015
2017-02-24,16.844,17.2167,16.68,17.1333,122574390.0000001
2017-02-27,16.5447,16.5573,16.134,16.4153,171912150.00000015
2017-02-28,16.2793,16.7333,16.26,16.666,91172175.00000007
2017-03-01,16.9453,16.99,16.6073,16.668,72142320.00000006
2017-03-02,16.6473,16.8853,16.5513,16.6987,50277495.000000045
2017-03-03,16.716,16.7933,16.6,16.7713,43938510.00000004
2017-03-06,16.5273,16.78,16.5007,16.7473,50332500.000000045
2017-03-07,16.7947,16.926,16.5547,16.5727,51892050.000000045
2017-03-08,16.4667,16.6713,16.3547,16.458,55929735.000000045
2017-03-09,16.5087,16.5773,16.2,16.3267,58189395.00000005
2017-03-10,16.414,16.4333,16.2,16.246,45994080.00000004
2017-03-13,16.3213,16.4567,16.1854,16.4113,45339375.00000004
2017-03-14,16.4073,17.208,16.4013,17.2,113976690.00000007
2017-03-15,17.1333,17.4,16.9513,17.0487,79962090.00000007
2017-03-16,17.4933,17.7167,17.2707,17.47,106982295.00000007
2017-03-17,17.6,17.6887,17.4133,17.4333,97462440.00000007
2017-03-20,17.3733,17.6367,17.2547,17.4613,54214410.000000045
2017-03-21,17.522,17.6533,16.6827,16.712,103628310.00000007
2017-03-22,16.7707,17.0047,16.7007,17.0007,60889455.00000005
2017-03-23,17.026,17.1781,16.8867,16.9853,49803675.000000045
2017-03-24,17.0467,17.5927,17.0007,17.544,84708795.00000007
2017-03-27,17.3733,18.038,17.3167,18.0147,93461925.00000007
2017-03-28,18.468,18.712,18.3333,18.4967,119814060.0000001
2017-03-29,18.556,18.64,18.3693,18.492,55142355.000000045
2017-03-30,18.536,18.8,18.4807,18.528,62226390.00000005
2017-03-31,18.582,18.6453,18.4213,18.5533,49419600.000000045
2017-04-03,19.1267,19.9333,18.972,19.9013,208329270.00000015
2017-04-04,19.7927,20.3207,19.6353,20.2467,152018340.00000012
2017-04-05,20.136,20.3253,19.6133,19.6667,118214070.0000001
2017-04-06,19.792,20.1293,19.6067,19.9133,82808820.00000007
2017-04-07,19.8333,20.1793,19.81,20.1693,68694195.00000006
2017-04-10,20.61,20.9153,20.5807,20.826,114966870.0000001
2017-04-11,20.892,20.898,20.3667,20.5807,85868655.00000007
2017-04-12,20.4227,20.5632,19.7547,19.7893,90760230.00000007
2017-04-13,19.78,20.4927,19.6867,20.2667,139269510.00000012
2017-04-17,20.18,20.2667,19.912,20.096,62081040.00000005
2017-04-18,19.98,20.056,19.86,20.0167,45535470.00000004
2017-04-19,20.164,20.4413,20.1407,20.368,58470360.00000005
2017-04-20,20.434,20.61,20.0153,20.1673,92240280.00000007
2017-04-21,20.1333,20.4267,20.028,20.3733,67646340.00000006
2017-04-24,20.6147,20.7033,20.4014,20.5353,76252575.00000006
2017-04-25,20.5333,20.932,20.3907,20.9193,101065620.00000007
2017-04-26,20.8247,20.9667,20.6,20.678,70425660.00000006
2017-04-27,20.7793,20.8727,20.5,20.5753,52028535.000000045
2017-04-28,20.6553,20.9867,20.5333,20.938,67582170.00000006
2017-05-01,20.992,21.8167,20.9873,21.522,132443475.00000012
2017-05-02,21.6,21.844,21.104,21.2593,80741655.00000007
2017-05-03,21.178,21.4353,20.6967,20.7347,107000475.00000007
2017-05-04,20.4957,20.518,19.384,19.6973,212280120.00000015
2017-05-05,19.8667,20.57,19.7867,20.5567,122660205.0000001
2017-05-08,20.7267,20.9193,20.388,20.4793,105097065.00000007
2017-05-09,20.6253,21.466,20.6067,21.4173,145148055.00000012
2017-05-10,21.4373,21.7,21.208,21.6813,86124105.00000007
2017-05-11,21.56,21.7333,21.3067,21.54,71307285.00000006
2017-05-12,21.6987,21.8,21.4353,21.654,61824180.00000005
2017-05-15,21.2253,21.3467,20.8353,21.0587,114330060.00000007
2017-05-16,21.1727,21.3373,21.0093,21.134,62287260.00000005
2017-05-17,20.9593,20.9753,20.3667,20.4073,100679100.00000007
2017-05-18,20.4667,20.9293,20.354,20.8707,84807015.00000007
2017-05-19,21.0333,21.1,20.68,20.722,70313580.00000006
2017-05-22,20.8533,20.958,20.4533,20.69,64937670.00000005
2017-05-23,20.6973,20.7153,20.232,20.2573,64775310.00000005
2017-05-24,20.434,20.7333,20.36,20.6813,75625380.00000006
2017-05-25,20.7347,21.1313,20.5207,21.122,75209445.00000006
2017-05-26,21.152,21.6993,21.0873,21.676,117032985.0000001
2017-05-30,21.7333,22.4187,21.7173,22.34,116743740.0000001
2017-05-31,22.5127,22.8593,22.344,22.734,149451660.00000012
2017-06-01,22.9333,22.992,22.486,22.6913,114119940.00000007
2017-06-02,22.6513,22.8587,22.3953,22.6567,83853585.00000007
2017-06-05,22.5667,23.2293,22.2807,23.1547,101765520.00000007
2017-06-06,22.98,23.9662,22.6647,23.5233,166301970.00000015
2017-06-07,23.756,24.0333,23.676,23.9767,140969385.00000012
2017-06-08,24.25,24.7933,24.0147,24.6667,135922440.00000012
2017-06-09,24.9613,25.1247,23.6533,23.8213,258921525.0000002
2017-06-12,23.866,24.3,23.3747,23.934,157764900.00000012
2017-06-13,24.508,25.0667,24.4407,25.0633,177118800.00000015
2017-06-14,25.4057,25.6167,25.0873,25.3773,192276435.00000012
2017-06-15,24.8333,25.0307,24.4327,25.0227,156397035.00000012
2017-06-16,25.1983,25.2007,24.6733,24.76,100964595.00000007
2017-06-19,25.0,25.1133,24.52,24.6533,98239980.00000007
2017-06-20,25.1113,25.2587,24.6487,24.816,111580515.00000007
2017-06-21,24.9567,25.1327,24.5347,25.0933,73848150.00000006
2017-06-22,25.1993,25.6667,24.9047,25.5073,112946670.00000007
2017-06-23,25.4967,25.7993,25.2897,25.5633,96686370.00000007
2017-06-26,25.7793,25.7967,24.8733,25.166,99061485.00000007
2017-06-27,25.0933,25.0933,24.1347,24.158,104945985.00000007
2017-06-28,24.4453,24.7827,24.168,24.7493,94536945.00000007
2017-06-29,24.7073,24.7333,23.6067,24.05,123315570.0000001
2017-06-30,24.2473,24.4512,23.9746,24.1073,87727815.00000007
2017-07-03,24.6827,24.7567,23.4333,23.508,94581015.00000007
2017-07-05,23.1467,23.1493,21.7553,21.806,255700515.0000002
2017-07-06,21.1507,21.386,20.42,20.5887,289867425.00000024
2017-07-07,20.9,21.1333,20.492,20.8813,212653725.00000015
2017-07-10,20.86,21.196,20.2087,21.07,207313335.00000015
2017-07-11,21.0667,21.8187,20.9533,21.8147,173391030.00000015
2017-07-12,22.0267,22.2067,21.6333,21.968,155191905.00000012
2017-07-13,22.0073,22.1067,21.3313,21.5607,128916990.0000001
2017-07-14,21.546,21.8947,21.4147,21.852,84378165.00000007
2017-07-17,21.7027,21.8067,20.8967,21.3047,148153680.00000012
2017-07-18,21.1667,21.942,21.044,21.8827,95605800.00000007
2017-07-19,21.882,22.11,21.548,21.684,95355210.00000007
2017-07-20,21.7933,22.0147,21.6133,21.9947,77492820.00000006
2017-07-21,21.964,22.0838,21.72,21.8933,73524090.00000006
2017-07-24,22.016,22.8933,22.0007,22.8347,129556230.0000001
2017-07-25,23.0,23.04,22.2767,22.64,104837955.00000007
2017-07-26,22.6907,23.0333,22.5413,22.9233,72311850.00000006
2017-07-27,23.0667,23.1667,21.7527,22.2973,124536075.0000001
2017-07-28,22.4593,22.64,22.1673,22.338,73206210.00000006
2017-07-31,22.3667,22.766,21.4027,21.5647,128027040.0000001
2017-08-01,21.5333,21.63,21.0753,21.3047,124546530.0000001
2017-08-02,21.2627,21.808,20.748,21.726,196371930.00000015
2017-08-03,23.022,23.3333,22.8767,23.1393,203025495.00000015
2017-08-04,23.1333,23.818,22.8867,23.794,139033635.00000012
2017-08-07,23.8233,23.9653,23.5167,23.678,94867200.00000007
2017-08-08,23.8353,24.572,23.8267,24.348,111747555.00000007
2017-08-09,24.0667,24.6667,23.93,24.2353,103381440.00000007
2017-08-10,24.1067,24.4434,23.644,23.6933,106392870.00000007
2017-08-11,23.798,24.084,23.5747,23.858,65486745.00000005
2017-08-14,24.3087,24.5107,24.1733,24.2533,67787790.00000006
2017-08-15,24.3467,24.366,23.958,24.1553,46276320.00000004
2017-08-16,24.2,24.4333,24.168,24.194,51206595.000000045
2017-08-17,24.0807,24.22,23.4393,23.4613,75414900.00000006
2017-08-18,23.5273,23.6,23.0533,23.164,81122745.00000007
2017-08-21,23.0547,23.0547,22.1233,22.524,97431360.00000007
2017-08-22,22.742,22.816,22.4915,22.7567,64829490.00000005
2017-08-23,22.5993,23.566,22.5536,23.518,74317560.00000006
2017-08-24,23.5013,23.7773,23.316,23.5287,68770305.00000006
2017-08-25,23.616,23.7127,23.1533,23.2033,52259340.000000045
2017-08-28,23.152,23.1567,22.648,23.044,56459340.000000045
2017-08-29,22.632,23.27,22.5833,23.1573,61105125.00000005
2017-08-30,23.3113,23.5647,23.1333,23.5453,51194145.000000045
2017-08-31,23.57,23.896,23.5213,23.7267,61091925.00000005
2017-09-01,23.7413,23.8393,23.5793,23.6933,45743190.00000004
2017-09-05,23.5867,23.6993,23.0593,23.306,57725730.00000005
2017-09-06,23.3,23.3986,22.7707,22.9687,61370265.00000005
2017-09-07,23.0653,23.4987,22.8967,23.374,63588195.00000005
2017-09-08,23.266,23.3187,22.82,22.8933,48952620.000000045
2017-09-11,23.4233,24.2473,23.3333,24.246,115005825.0000001
2017-09-12,24.2993,24.584,24.0267,24.1833,89493045.00000007
2017-09-13,24.2547,24.538,23.9727,24.4153,62567625.00000005
2017-09-14,24.2887,25.1973,24.1753,25.176,107546490.00000007
2017-09-15,24.9673,25.3333,24.8467,25.3207,81045645.00000007
2017-09-18,25.35,25.974,25.1787,25.6667,107587890.00000007
2017-09-19,25.3333,25.4927,24.9047,25.0067,96527220.00000007
2017-09-20,24.8667,25.2166,24.738,24.9273,73629270.00000006
2017-09-21,24.9933,25.122,24.3007,24.432,69143610.00000006
2017-09-22,24.4327,24.66,23.392,23.406,122391270.0000001
2017-09-25,23.5433,23.8313,22.8587,22.9993,114089190.00000007
2017-09-26,23.3953,23.416,22.7267,23.0167,107344110.00000007
2017-09-27,23.3267,23.4326,22.7,22.7313,90904950.00000007
2017-09-28,22.6587,22.85,22.36,22.64,79794255.00000007
2017-09-29,22.7907,22.9787,22.5734,22.74,76606230.00000006
2017-10-02,22.8347,22.9133,22.3673,22.7687,79301610.00000007
2017-10-03,22.3933,23.2367,22.0853,23.2093,152303940.00000012
2017-10-04,23.4167,23.908,23.3067,23.6673,122453145.0000001
2017-10-05,23.7333,23.829,23.4233,23.6887,62575125.00000005
2017-10-06,23.54,24.0066,23.4833,23.792,64462110.00000005
2017-10-09,23.31,23.45,22.8447,22.8627,112404810.00000007
2017-10-10,23.12,23.7087,23.0354,23.706,104677425.00000007
2017-10-11,23.5927,23.84,23.41,23.64,67512465.00000006
2017-10-12,23.53,23.9853,23.5093,23.712,61305720.00000005
2017-10-13,23.7987,23.8993,23.5787,23.7047,53107995.000000045
2017-10-16,23.584,23.632,23.144,23.3733,80632290.00000007
2017-10-17,23.394,23.748,23.338,23.7167,49400175.000000045
2017-10-18,23.7313,24.2,23.6087,23.9767,74086110.00000006
2017-10-19,23.704,23.8098,23.2133,23.454,75927645.00000006
2017-10-20,23.5127,23.6367,22.956,23.0067,73955925.00000006
2017-10-23,23.3253,23.33,22.4167,22.468,86210190.00000007
2017-10-24,22.5867,22.8533,22.4107,22.4893,67375080.00000006
2017-10-25,22.4467,22.5,21.5707,21.7227,128911095.0000001
2017-10-26,21.852,22.0153,21.5467,21.7447,75352500.00000006
2017-10-27,21.3167,21.6393,21.1107,21.3913,104695560.00000007
2017-10-30,21.2787,21.5853,21.15,21.3387,63815670.00000005
2017-10-31,21.3487,22.13,21.3453,22.102,85085205.00000007
2017-11-01,22.15,22.1739,21.3507,21.4053,126860040.0000001
2017-11-02,20.0087,20.5793,19.5087,19.9507,296871240.00000024
2017-11-03,19.9667,20.4167,19.6753,20.406,133409610.00000012
2017-11-06,20.4667,20.5,19.934,20.1853,97290135.00000007
2017-11-07,20.068,20.4333,20.002,20.4033,79414110.00000007
2017-11-08,20.3667,20.4593,20.0867,20.2927,70879065.00000006
2017-11-09,20.1667,20.2973,19.7533,20.1993,81707205.00000007
2017-11-10,20.1667,20.5573,20.1233,20.1993,69381435.00000006
2017-11-13,20.0087,21.12,19.9407,21.0267,113774160.00000007
2017-11-14,21.0,21.09,20.46,20.58,85141140.00000007
2017-11-15,20.4007,20.8327,20.1,20.7533,89679975.00000007
2017-11-16,20.9327,21.2093,20.7533,20.8333,87331095.00000007
2017-11-17,21.7113,21.778,20.8767,21.0033,206027085.00000015
2017-11-20,20.9193,21.0333,20.3167,20.5827,123714750.0000001
2017-11-21,20.724,21.2153,20.5807,21.1873,108919095.00000007
2017-11-22,21.118,21.1613,20.7893,20.84,73764540.00000006
2017-11-24,20.9193,21.094,20.7333,21.0367,48660975.000000045
2017-11-27,20.8833,21.156,20.634,21.1207,68338410.00000006
2017-11-28,21.0907,21.3333,20.928,21.17,74242365.00000006
2017-11-29,21.1533,21.2,20.082,20.5027,131510970.0000001
2017-11-30,20.5707,20.7133,20.3027,20.59,65273805.00000005
2017-12-01,20.3627,20.688,20.3367,20.4353,64393020.00000005
2017-12-04,20.4333,20.551,20.0407,20.3467,87527100.00000007
2017-12-05,20.1333,20.5333,20.0667,20.2467,69697800.00000006
2017-12-06,20.0067,20.8927,20.0,20.884,107930115.00000007
2017-12-07,20.8,21.2423,20.7367,20.7493,71708955.00000006
2017-12-08,20.9733,21.132,20.7507,21.0087,52026870.000000045
2017-12-11,20.9753,21.934,20.9167,21.9273,119069715.0000001
2017-12-12,22.03,22.7627,22.002,22.7353,130997985.0000001
2017-12-13,22.7287,22.948,22.4333,22.602,93321915.00000007
2017-12-14,22.734,23.1627,22.46,22.526,86998740.00000007
2017-12-15,22.8027,22.9267,22.384,22.8967,103997985.00000007
2017-12-18,22.9933,23.1153,22.5053,22.5913,82142490.00000007
2017-12-19,22.684,22.7662,22.02,22.0733,102374565.00000007
2017-12-20,22.1793,22.2067,21.6693,21.932,89307000.00000007
2017-12-21,21.9727,22.2493,21.814,22.1107,65778330.00000005
2017-12-22,21.9673,22.0614,21.6547,21.68,63237105.00000005
2017-12-26,21.5887,21.596,21.1053,21.1527,65676195.00000005
2017-12-27,21.0667,21.1787,20.7167,20.776,70681665.00000006
2017-12-28,20.7833,21.0547,20.636,21.024,64745205.00000005
2017-12-29,21.0787,21.094,20.6667,20.7567,56657325.000000045
2018-01-02,20.8,21.474,20.7333,21.3687,65283615.00000005
2018-01-03,21.4,21.6833,21.0367,21.15,67822905.00000006
2018-01-04,20.858,21.2367,20.3787,20.9747,149194560.00000012
2018-01-05,21.108,21.1493,20.8,21.1053,68867700.00000006
2018-01-08,21.0667,22.468,21.0333,22.4273,147891525.00000012
2018-01-09,22.344,22.5867,21.827,22.246,107199465.00000007
2018-01-10,22.1467,22.4667,22.0,22.32,64648890.00000005
2018-01-11,22.3493,22.9873,22.2173,22.53,99682260.00000007
2018-01-12,22.5753,22.694,22.2447,22.4147,72375885.00000006
2018-01-16,22.5027,23.0,22.32,22.6707,97113765.00000007
2018-01-17,22.698,23.2667,22.65,23.144,106552575.00000007
2018-01-18,23.0447,23.4867,22.916,22.9713,85287675.00000007
2018-01-19,23.0,23.3727,22.84,23.3347,73324545.00000006
2018-01-22,23.2933,23.8553,23.28,23.4373,93155400.00000007
2018-01-23,24.0,24.0333,23.4,23.5193,81981210.00000007
2018-01-24,23.6387,23.65,22.9013,23.0593,79312170.00000007
2018-01-25,23.218,23.28,22.4267,22.5093,101104545.00000007
2018-01-26,22.7667,22.9333,22.3807,22.8567,68090340.00000006
2018-01-29,22.6567,23.39,22.552,23.302,71207235.00000006
2018-01-30,23.0093,23.218,22.8113,23.0547,70765500.00000006
2018-01-31,23.1673,23.746,23.0127,23.6207,93211035.00000007
2018-02-01,23.4,23.9773,23.242,23.2833,62965305.00000005
2018-02-02,23.2293,23.4633,22.7007,22.9167,55572540.000000045
2018-02-05,22.5313,22.9647,22.2,22.2087,66962205.00000006
2018-02-06,21.6807,22.4147,21.5667,22.2647,76326570.00000006
2018-02-07,22.5993,23.0667,22.3773,23.0,104538585.00000007
2018-02-08,22.8873,23.2413,20.9733,21.0153,154718595.00000012
2018-02-09,21.3287,21.399,19.6507,20.6947,194005815.00000015
2018-02-12,21.0753,21.2053,20.4167,21.0487,93417330.00000007
2018-02-13,21.0013,21.6127,20.834,21.5773,68403465.00000006
2018-02-14,21.3893,21.7447,21.2347,21.4873,59261145.00000005
2018-02-15,21.6333,22.2747,21.4933,22.271,88693755.00000007
2018-02-16,22.1667,22.8747,22.1093,22.366,84639555.00000007
2018-02-20,22.298,22.7227,22.1,22.318,60141525.00000005
2018-02-21,22.402,22.6462,22.2113,22.22,48294735.00000004
2018-02-22,22.3687,23.1627,22.3167,23.078,104547120.00000007
2018-02-23,23.1887,23.666,23.14,23.47,87260805.00000007
2018-02-26,23.5667,23.9333,23.4903,23.828,65099775.00000005
2018-02-27,23.75,23.9993,23.334,23.3993,71961285.00000006
2018-02-28,23.5047,23.6827,22.8147,22.8707,91044870.00000007
2018-03-01,23.0007,23.2447,22.0047,22.062,103284015.00000007
2018-03-02,21.7987,22.348,21.5313,22.3413,76392435.00000006
2018-03-05,22.1593,22.5167,21.9529,22.2233,57356535.00000005
2018-03-06,22.25,22.4247,21.802,21.88,64286160.00000005
2018-03-07,21.696,22.1667,21.4493,22.1533,75109455.00000006
2018-03-08,22.1907,22.22,21.7516,21.94,53493660.000000045
2018-03-09,21.6067,21.8993,21.4913,21.8113,82601460.00000007
2018-03-12,21.9073,23.1473,21.7667,23.034,123960525.0000001
2018-03-13,22.9947,23.008,22.4176,22.7893,89487075.00000007
2018-03-14,22.4507,22.654,21.5953,21.7753,119510550.0000001
2018-03-15,21.9587,22.19,21.4067,21.7067,98472015.00000007
2018-03-16,21.7307,21.8267,21.2713,21.4233,91759185.00000007
2018-03-19,21.1,21.3833,20.6447,20.904,112264410.00000007
2018-03-20,20.9913,21.0833,20.584,20.7033,71464395.00000006
2018-03-21,20.6833,21.496,20.6793,21.102,89376165.00000007
2018-03-22,20.926,21.2547,20.5453,20.6067,74096565.00000006
2018-03-23,20.75,20.774,20.03,20.1027,99823485.00000007
2018-03-26,20.4893,20.506,19.424,20.2787,125627625.0000001
2018-03-27,20.2667,20.2847,18.4787,18.612,208080435.00000015
2018-03-28,17.6387,17.912,16.8067,17.1853,315021555.00000024
2018-03-29,17.0993,18.064,16.5473,17.742,227561235.00000015
2018-04-02,17.084,17.3555,16.306,16.832,241709520.0000002
2018-04-03,17.988,18.2233,16.966,17.8353,282665760.00000024
2018-04-04,16.852,19.2247,16.8,19.1293,298451190.00000024
2018-04-05,19.2893,20.4173,19.2133,20.3813,286816515.00000024
2018-04-06,20.0667,20.6187,19.7,19.9533,202804290.00000015
2018-04-09,20.0247,20.6333,19.2807,19.3107,153747075.00000012
2018-04-10,19.9313,20.4733,19.5787,20.3133,165363885.00000015
2018-04-11,20.0494,20.5987,19.9773,20.062,112244175.00000007
2018-04-12,20.1547,20.2633,19.5787,19.6053,114131535.00000007
2018-04-13,20.24,20.2633,19.732,20.0227,109908345.00000007
2018-04-16,19.9333,19.9773,19.2673,19.414,95077320.00000007
2018-04-17,19.258,19.478,18.834,19.1793,105000345.00000007
2018-04-18,19.4053,20.016,19.2107,19.5567,98365500.00000007
2018-04-19,19.4053,20.0673,19.2367,20.0053,91358985.00000007
